#1)itw 2)it 3)tw 4)t 5)C(tw,tw+t) 6)D(tw,tw+t) 7)Y=D/C^2 8)loss 9)var(loss) 10)gradloss 11)var(grad)
12 19 33 36 6.111168297157602e-07 8.57811450820095e-12 0.000403745242074 2.2361224232713934 0.00021771126755076864 0.01569627125 0.336994597132
13 17 42 27 3.994815779290492e-07 3.758920118989968e-12 0.00041403175314 2.2361224232713934 0.00021771126755076864 0.01569627125 0.336994597132
0 24 0 70 1.6140164046236326e-06 5.0021817262628204e-11 0.000337526318572 2.2335530841845426 0.00023161854647568703 0.0159822784629 0.355202049003
7 23 9 61 1.3516656645817406e-06 3.7568506215611925e-11 0.000361450999222 2.2335530841845426 0.00023161854647568703 0.0159822784629 0.355202049003
14 12 56 14 1.3380133468334678e-07 4.4751560809925933e-13 0.00043939120729 2.2335530841845426 0.00023161854647568703 0.0159822784629 0.355202049003
1 24 1 70 1.6625342845997824e-06 5.386468736265457e-11 0.000342552380288 2.230895803933963 0.0002491269110249661 0.016286961977 0.347910206154
2 24 2 70 1.6912454372330376e-06 5.6262177636205493e-11 0.000345754091413 2.2282923381763595 0.00025891286250878665 0.0166447693816 0.359601618031
8 23 11 61 1.4098371745556674e-06 4.1736650706420574e-11 0.000369099745109 2.2282923381763595 0.00025891286250878665 0.0166447693816 0.359601618031
10 22 19 53 1.151280982402449e-06 2.961073243868839e-11 0.000392690644525 2.2282923381763595 0.00025891286250878665 0.0166447693816 0.359601618031
11 21 25 47 9.624503938531647e-07 2.1035427942591265e-11 0.000399170748867 2.2282923381763595 0.00025891286250878665 0.0166447693816 0.359601618031
14 13 56 16 1.7718425305418218e-07 7.911406080809136e-13 0.000442963047964 2.2282923381763595 0.00025891286250878665 0.0166447693816 0.359601618031
3 24 3 70 1.731817466434796e-06 6.003697692149607e-11 0.000351867091475 2.2256004038736816 0.0002845099686439312 0.017142606814545127 0.3666655222111517
13 18 42 31 5.510077175431693e-07 7.515620145063669e-12 0.000435124487357 2.2256004038736816 0.0002845099686439312 0.017142606814545127 0.3666655222111517
15 0 73 0 0.0 0.0 nan 2.2256004038736816 0.0002845099686439312 0.017142606814545127 0.3666655222111517
4 24 4 70 1.7767085088937206e-06 6.436485037527777e-11 0.000358410286654 2.2228172850679586 0.0003054759789522521 0.0177274805963 0.381763659786
12 20 33 41 8.455894768389893e-07 1.7243268171596065e-11 0.000423901066734 2.2228172850679586 0.0003054759789522521 0.0177274805963 0.381763659786
14 14 56 18 2.3017689070532948e-07 1.404567023572583e-12 0.00046599697305 2.2228172850679586 0.0003054759789522521 0.0177274805963 0.381763659786
15 1 73 1 1.9459943155693415e-09 1.0192741663563732e-16 0.00047312069886 2.2228172850679586 0.0003054759789522521 0.0177274805963 0.381763659786
5 24 5 70 1.8192075361574133e-06 6.841267791022401e-11 0.000363359202693 2.2201170522997504 0.00033220705333203426 0.018187329298 0.407980343912
15 2 73 2 6.239556819864799e-09 8.542091901541253e-16 0.00038567440477 2.2201170522997504 0.00033220705333203426 0.018187329298 0.407980343912
9 23 15 61 1.567572616653307e-06 5.4620974825763944e-11 0.000390722279806 2.216887165540333 0.00039086153324063844 0.0186717166856 0.416921968575
15 3 73 3 1.3583401634134075e-08 4.24883159921686e-15 0.000404777627308 2.216887165540333 0.00039086153324063844 0.0186717166856 0.416921968575
6 24 7 70 1.9285421674657707e-06 8.006642451559846e-11 0.000378404439396 2.2139522903579443 0.00032360083203020196 0.0191575789616 0.415163249558
14 15 56 21 3.299394609216328e-07 2.9453165880358138e-12 0.000475584321209 2.2139522903579443 0.00032360083203020196 0.0191575789616 0.415163249558
15 4 73 4 2.1602748321283396e-08 1.0966043216338206e-14 0.000413043704638 2.2139522903579443 0.00032360083203020196 0.0191575789616 0.415163249558
11 22 25 53 1.3569026948886838e-06 4.395492005464717e-11 0.000419637364416 2.211218981613487 0.00032911519980771686 0.0196009081833 0.43703058093
13 19 42 36 8.040496507426449e-07 1.6644689072104794e-11 0.000452557761729 2.211218981613487 0.00032911519980771686 0.0196009081833 0.43703058093
15 5 73 5 3.094912207743835e-08 2.408885273606145e-14 0.000442062336453 2.211218981613487 0.00032911519980771686 0.0196009081833 0.43703058093
0 25 0 79 2.3259881862122067e-06 1.1230895804755433e-10 0.000364891254949 2.2083363592655343 0.0003751121163659832 0.0201869571661 0.448727927713
7 24 9 70 2.0246662938211644e-06 9.079891941578444e-11 0.000389347903519 2.2083363592655343 0.0003751121163659832 0.0201869571661 0.448727927713
15 6 73 6 4.3866842219169664e-08 5.073423655687916e-14 0.000463438863658 2.2083363592655343 0.0003751121163659832 0.0201869571661 0.448727927713
1 25 1 79 2.4130131234059497e-06 1.228897346261129e-10 0.000370988378219 2.205068383755411 0.0004312071485070845 0.0206238056131 0.467530740545
10 23 19 61 1.7450838319748235e-06 7.274216279706392e-11 0.000419872746607 2.205068383755411 0.0004312071485070845 0.0206238056131 0.467530740545
12 21 33 47 1.2340253126282802e-06 3.861048745541767e-11 0.000445678018483 2.205068383755411 0.0004312071485070845 0.0206238056131 0.467530740545
14 16 56 24 4.539783555840755e-07 5.724963130989481e-12 0.000488277222593 2.205068383755411 0.0004312071485070845 0.0206238056131 0.467530740545
15 7 73 7 6.08300490748999e-08 1.0229005831952387e-13 0.000485915954411 2.205068383755411 0.0004312071485070845 0.0206238056131 0.467530740545
2 25 2 79 2.4898967179661287e-06 1.335873892628101e-10 0.000378762402948 2.201716503403623 0.00041922903866797867 0.0213429767306 0.484164690295
8 24 11 70 2.1592980177029125e-06 1.0681608246988384e-10 0.000402694353515 2.201716503403623 0.00041922903866797867 0.0213429767306 0.484164690295
15 8 73 8 8.328531703354139e-08 1.9936218157723618e-13 0.000505207695317 2.201716503403623 0.00041922903866797867 0.0213429767306 0.484164690295
3 25 3 79 2.5659336135625948e-06 1.4428296793759612e-10 0.000385201794348 2.198184006323696 0.0004907297365015495 0.0218258753608 0.503482892291
4 25 4 79 2.6561888224483684e-06 1.5803465181093998e-10 0.000393729994294 2.1938870161512805 0.0005934717594122674 0.0218260089493 0.528867083754
13 20 42 41 1.1687232304148061e-06 3.742774200916321e-11 0.000481653078531 2.1938870161512805 0.0005934717594122674 0.0218260089493 0.528867083754
14 17 56 27 6.262074410494711e-07 1.146047615581765e-11 0.000513724502603 2.1938870161512805 0.0005934717594122674 0.0218260089493 0.528867083754
15 9 73 10 1.349970292902897e-07 5.532257164858482e-13 0.000533602680925 2.1938870161512805 0.0005934717594122674 0.0218260089493 0.528867083754
5 25 5 79 2.758405080540833e-06 1.7385354034441529e-10 0.000401634967948 2.1894904636774837 0.0006201045152902651 0.0221522490616 0.555970849491
15 10 73 11 1.6932601327837059e-07 8.924118241416424e-13 0.000547119275666 2.1894904636774837 0.0006201045152902651 0.0221522490616 0.555970849491
9 24 15 70 2.4617983521316258e-06 1.470401353506418e-10 0.000426476403158 2.185981627992923 0.0005722212647949476 0.0226788301504 0.576140957019
15 11 73 12 2.018139994621619e-07 1.2559065785621763e-12 0.000542024382398 2.185981627992923 0.0005722212647949476 0.0226788301504 0.576140957019
6 25 7 79 2.928460792371492e-06 2.0298629843600412e-10 0.000416056165876 2.18236345483458 0.0006510932429231175 0.02291164496 0.594490445523
11 23 25 61 2.148949923878495e-06 1.1989121129663107e-10 0.000456350807586 2.18236345483458 0.0006510932429231175 0.02291164496 0.594490445523
12 22 33 53 1.816712846487361e-06 8.91314941223583e-11 0.000474703767487 2.18236345483458 0.0006510932429231175 0.02291164496 0.594490445523
14 18 56 31 9.203903482079186e-07 2.5498486508768894e-11 0.000529095853409 2.1787629999563127 0.0006769162033091192 0.023242471742 0.619508913191
15 12 73 14 2.873051319417305e-07 2.672458956181876e-12 0.000569099682197 2.1787629999563127 0.0006769162033091192 0.023242471742 0.619508913191
7 25 9 79 3.143109383002418e-06 2.4612142049286605e-10 0.000437919706466 2.174095301038777 0.0008073680122091531 0.0227755667387 0.651117459467
10 24 19 70 2.809398732835845e-06 2.0972216507227933e-10 0.000467069635402 2.1708289649078947 0.0009390056935787428 0.0228946734727 0.674503805345
13 21 42 47 1.7721826463560928e-06 9.153854804576999e-11 0.000512331580213 2.1708289649078947 0.0009390056935787428 0.0228946734727 0.674503805345
15 13 73 16 3.908465429965482e-07 5.081317396332725e-12 0.000584692925976 2.1708289649078947 0.0009390056935787428 0.0228946734727 0.674503805345
8 25 11 79 3.302188184753861e-06 2.7767371516087235e-10 0.000447605277977 2.1672931542581355 0.0008847125166795422 0.0234235040856 0.707898922129
0 26 0 91 3.895316698246854e-06 3.637214449037304e-10 0.000421354298443 2.163681050583777 0.0009170881628728367 0.024189385163 0.747069198997
15 14 73 18 4.94349005084054e-07 8.001241177538782e-12 0.000575511622527 2.163681050583777 0.0009170881628728367 0.024189385163 0.747069198997
1 26 1 91 4.018290989455376e-06 3.9136800727763486e-10 0.000426055935724 2.160402373397444 0.0009677371827727654 0.0246448576916 0.769734708993
14 19 56 36 1.3617156117875109e-06 5.702270479284056e-11 0.000540553951807 2.160402373397444 0.0009677371827727654 0.0246448576916 0.769734708993
2 26 2 91 4.12479287863846e-06 4.210633359306291e-10 0.000435017973947 2.155999163383294 0.0011640888247343995 0.0249419324688 0.800417866962
3 26 3 91 4.230936880485558e-06 4.4853989538889274e-10 0.000440445372027 2.151707690177432 0.0011432164879670026 0.0241242300145 0.819719664924
9 25 15 79 3.670308261367083e-06 3.616206032878831e-10 0.0004718588991 2.151707690177432 0.0011432164879670026 0.0241242300145 0.819719664924
12 23 33 61 2.77191455729334e-06 2.2327899518364107e-10 0.000510801609174 2.151707690177432 0.0011432164879670026 0.0241242300145 0.819719664924
15 15 73 21 6.758228472855899e-07 1.5284810119853093e-11 0.000588245176519 2.151707690177432 0.0011432164879670026 0.0241242300145 0.819719664924
4 26 4 91 4.346805533670109e-06 4.7928341362634e-10 0.000445877999052 2.1473026288991224 0.001226101402919788 0.0233092212676839 0.8480146122167538
11 24 25 70 3.3048821642372023e-06 3.080287334963111e-10 0.000495727872321 2.1473026288991224 0.001226101402919788 0.0233092212676839 0.8480146122167538
13 22 42 53 2.4409199816400636e-06 1.798687180787482e-10 0.00053065543972 2.1473026288991224 0.001226101402919788 0.0233092212676839 0.8480146122167538
16 0 95 0 0.0 0.0 nan 2.1473026288991224 0.001226101402919788 0.0233092212676839 0.8480146122167538
5 26 5 91 4.46198565957109e-06 5.116952871818295e-10 0.000451771825559 2.1432515683262863 0.0013568856934655926 0.0229469989972 0.863181751435
16 1 95 1 3.638440519856012e-09 2.834264367451741e-16 0.000376334352966 2.1432515683262863 0.0013568856934655926 0.0229469989972 0.863181751435
14 20 56 41 1.8121282882046473e-06 1.0577246169594991e-10 0.000566185572258 2.1401828176514446 0.0011806131608214088 0.023086412268 0.887720838339
15 16 73 24 8.595825941761689e-07 2.503781436942164e-11 0.000595641921352 2.1401828176514446 0.0011806131608214088 0.023086412268 0.887720838339
16 2 95 2 1.1064025074968655e-08 2.4328278355657597e-15 0.000349340662652 2.1401828176514446 0.0011806131608214088 0.023086412268 0.887720838339
6 26 7 91 4.593131134740061e-06 5.503007176012404e-10 0.000458507512463 2.136990849216736 0.0013607045633259318 0.0227753870325 0.917322989389
10 25 19 79 3.971762731594434e-06 4.3819538128266564e-10 0.000488275877479 2.136990849216736 0.0013607045633259318 0.0227753870325 0.917322989389
16 3 95 3 1.809585027082699e-08 6.496177902936031e-15 0.000348709667555 2.136990849216736 0.0013607045633259318 0.0227753870325 0.917322989389
16 4 95 4 2.980523271734599e-08 1.9053841714150534e-14 0.000377017565783 2.1339497995982972 0.0015573428990434124 0.0232953159215 0.937840448168
7 26 9 91 4.736793870365598e-06 5.958718898086392e-10 0.000466818428416 2.1309750838609594 0.001381291755663483 0.0224891018083 0.978567715102
15 17 73 27 1.024256437195086e-06 3.477274622554839e-11 0.000582620354525 2.1309750838609594 0.001381291755663483 0.0224891018083 0.978567715102
16 5 95 5 4.1204157036928324e-08 3.727340774395386e-14 0.000385905616235 2.1309750838609594 0.001381291755663483 0.0224891018083 0.978567715102
16 6 95 6 5.8714619016470974e-08 7.651298130851086e-14 0.000390127618195 2.1282875469599833 0.0012658727826551086 0.0227922428986 0.976236171669
8 26 11 91 4.871633004767253e-06 6.374377791345966e-10 0.000472120368389 2.1255266319582997 0.0014176765591953355 0.0229699086844 1.00480612596
16 7 95 7 8.174380119118538e-08 1.5304501687924607e-13 0.000402599843425 2.1255266319582997 0.0014176765591953355 0.0229699086844 1.00480612596
0 27 0 103 5.496500296816465e-06 7.624324901048013e-10 0.00044360144244 2.123702403594777 0.0014793284428016307 0.0241848542042 0.99821063268
12 24 33 70 3.7144274672699843e-06 4.0658957941642276e-10 0.000518008093934 2.123702403594777 0.0014793284428016307 0.0241848542042 0.99821063268
13 23 42 61 3.191074967335387e-06 3.1026061789174864e-10 0.000535570571083 2.123702403594777 0.0014793284428016307 0.0241848542042 0.99821063268
14 21 56 47 2.270351072467484e-06 1.6445436311184984e-10 0.000560819916775 2.123702403594777 0.0014793284428016307 0.0241848542042 0.99821063268
16 8 95 8 1.0203316670362944e-07 2.4069231292511805e-13 0.000406390507624 2.123702403594777 0.0014793284428016307 0.0241848542042 0.99821063268
1 27 1 103 5.5613467811794005e-06 7.772495318387342e-10 0.000441737818517 2.121726952816509 0.001240057305879283 0.0249921621598 1.02526146375
11 25 25 79 4.259729256732296e-06 5.122436356185376e-10 0.000496222718853 2.121726952816509 0.001240057305879283 0.0249921621598 1.02526146375
15 18 73 31 1.234935912928013e-06 4.935626813611688e-11 0.000568875906142 2.121726952816509 0.001240057305879283 0.0249921621598 1.02526146375
2 27 2 103 5.647808441315085e-06 8.075971461074297e-10 0.000445039875502 2.1188547497809522 0.0016751529639487117 0.0246610615968 1.07574902712
16 9 95 10 1.4408345375260464e-07 5.021735722520251e-13 0.000425196517971 2.1188547497809522 0.0016751529639487117 0.0246610615968 1.07574902712
3 27 3 103 5.71410547344236e-06 8.257657936111617e-10 0.00044455392597 2.115843955509605 0.001335248588071991 0.0241463171845 1.0609747701
9 26 15 91 5.070426675286799e-06 6.914963878928685e-10 0.000472786392912 2.115843955509605 0.001335248588071991 0.0241463171845 1.0609747701
16 10 95 11 1.6651224234672442e-07 6.5276960971629e-13 0.000413839227642 2.115843955509605 0.001335248588071991 0.0241463171845 1.0609747701
4 27 4 103 5.75486301330342e-06 8.369655020593068e-10 0.000444223616339 2.1158506871221623 0.0016393866599440088 0.0324102870986 1.08104726539
16 11 95 12 1.892346525261389e-07 8.363486779735276e-13 0.000410534922675 2.1158506871221623 0.0016393866599440088 0.0324102870986 1.08104726539
5 27 5 103 5.846667057030798e-06 8.68704828822354e-10 0.000446703726254 2.1138043758554668 0.0016990380944372774 0.0360027659607 1.12028695195
14 22 56 53 2.7740655496830034e-06 2.3524812790958274e-10 0.000537349444497 2.108797033003775 0.0018900614765060553 0.0304914515759 1.14547615626
15 19 73 36 1.5611129583259349e-06 7.595368207579222e-11 0.000547828019642 2.108797033003775 0.0018900614765060553 0.0304914515759 1.14547615626
16 12 95 14 2.3964395827478723e-07 1.3204868711096678e-12 0.000404171033731 2.108797033003775 0.0018900614765060553 0.0304914515759 1.14547615626
6 27 7 103 6.014535748936755e-06 9.384592390676407e-10 0.000456010937444 2.1044336715879655 0.0017890021376105736 0.0258623740259 1.17966422276
10 26 19 91 5.316719064433131e-06 7.751812456983165e-10 0.000482036470372 2.1044336715879655 0.0017890021376105736 0.0258623740259 1.17966422276
16 13 95 16 2.9155536674422747e-07 1.959406067498518e-12 0.000405178539591 2.0998524767501987 0.0017412752050089964 0.0212173687328 1.19750036563
7 27 9 103 6.178305666774268e-06 9.897962190843482e-10 0.000455796593448 2.0978230438529657 0.0016579742959086374 0.0230484512876 1.25439131793
12 25 33 79 4.69116370434835e-06 6.227516108737359e-10 0.000497413707115 2.0978230438529657 0.0016579742959086374 0.0230484512876 1.25439131793
13 24 42 70 4.109907953019831e-06 4.905540906392498e-10 0.000510489456893 2.0978230438529657 0.0016579742959086374 0.0230484512876 1.25439131793
16 14 95 18 3.664772335542265e-07 3.1011829471167642e-12 0.000405879813948 2.095391151186934 0.0018633655215261058 0.0248538829886 1.22450632647
8 27 11 103 6.400934822986825e-06 1.0727328196362428e-09 0.000460223535012 2.0935416695928204 0.0021371821107170064 0.027893383219 1.28465170865
15 20 73 41 1.998878345575138e-06 1.2074827791626598e-10 0.000531217392238 2.0935416695928204 0.0021371821107170064 0.027893383219 1.28465170865
11 26 25 91 5.803186953450001e-06 9.35123586275822e-10 0.000488090049186 2.0890940743843593 0.0020052984299638865 0.0299790745108 1.3447771913
16 15 95 21 5.064245796432764e-07 6.132032416583516e-12 0.000420280224647 2.0890940743843593 0.0020052984299638865 0.0299790745108 1.3447771913
14 23 56 61 3.662340359794526e-06 4.044921843445051e-10 0.000530098767795 2.0867373488212864 0.0020906860784624115 0.0309076759849 1.36755001087
0 28 0 118 7.603155825295961e-06 1.460779884213587e-09 0.000444182110457 2.083616820455274 0.002094380751905156 0.0333308238976 1.38914863629
9 27 15 103 6.754052164219616e-06 1.230650579890328e-09 0.000474209233278 2.083616820455274 0.002094380751905156 0.0333308238976 1.38914863629
1 28 1 118 7.727637471286489e-06 1.5211658139610038e-09 0.000447761906958 2.080876898692015 0.0020751528599358693 0.0312754373109 1.44171652271
16 16 95 24 6.159412518134141e-07 9.731640257545332e-12 0.000450890961793 2.080876898692015 0.0020751528599358693 0.0312754373109 1.44171652271
2 28 2 118 7.893967099765623e-06 1.6089059242052336e-09 0.000453841381962 2.078414500271259 0.00272802029758612 0.0369185303885 1.52969481499
15 21 73 47 2.57818016765551e-06 2.0579281875723834e-10 0.000544211550785 2.078414500271259 0.00272802029758612 0.0369185303885 1.52969481499
3 28 3 118 8.020884736676786e-06 1.666829640197353e-09 0.000455418564532 2.0749515745088987 0.0022787005990938525 0.0386254279103 1.54273343946
13 25 42 79 5.397304505436982e-06 8.618014439239121e-10 0.000520016880892 2.0749515745088987 0.0022787005990938525 0.0386254279103 1.54273343946
4 28 4 118 8.172524682052251e-06 1.7475625977293895e-09 0.000459922149755 2.071819449112063 0.0027753472986686845 0.0390206738083 1.62301348964
10 27 19 103 7.217196647640667e-06 1.4555107716266327e-09 0.000491181965466 2.071819449112063 0.0027753472986686845 0.0390206738083 1.62301348964
16 17 95 27 8.150101965759768e-07 1.7697290919569233e-11 0.000468322228795 2.071819449112063 0.0027753472986686845 0.0390206738083 1.62301348964
5 28 5 118 8.221287314321997e-06 1.7614139995247883e-09 0.000458084775228 2.0673337508648997 0.0023914761835399645 0.0258347153041 1.59874261292
12 26 33 91 6.377518982826952e-06 1.1639651580178836e-09 0.000503037691136 2.0646787410118264 0.00240705493451987 0.02793824014705356 1.6267906827106795
17 0 124 0 0.0 0.0 nan 2.0646787410118264 0.00240705493451987 0.02793824014705356 1.6267906827106795
6 28 7 118 8.235738529380032e-06 1.7793092263282836e-09 0.000461116217688 2.062959400117572 0.002411154727870013 0.027520772637 1.60235793244
17 1 124 1 3.970658561918712e-09 4.737960030336598e-16 0.000528238890133 2.062959400117572 0.002411154727870013 0.027520772637 1.60235793244
14 24 56 70 4.645167028424512e-06 6.461030686688803e-10 0.000526336151308 2.0608227866000726 0.0025905527252776395 0.0233208025287 1.58576371154
15 22 73 53 3.0713212018105172e-06 2.8153788766357434e-10 0.000524626759233 2.0608227866000726 0.0025905527252776395 0.0233208025287 1.58576371154
16 18 95 31 9.928897630336504e-07 2.460398302193963e-11 0.00043869978226 2.0608227866000726 0.0025905527252776395 0.0233208025287 1.58576371154
17 2 124 2 1.63432942992393e-08 7.923296208572379e-15 0.000521423686527 2.0608227866000726 0.0025905527252776395 0.0233208025287 1.58576371154
7 28 9 118 8.347401722805337e-06 1.8466791031563459e-09 0.000465857264009 2.0656033274150025 0.0027230813183249936 0.0644395386382 1.64840951981
17 3 124 3 4.410033983454407e-08 4.610250443926982e-14 0.000416681973401 2.0656033274150025 0.0027230813183249936 0.0644395386382 1.64840951981
11 27 25 103 7.369357317382085e-06 1.5062819356391084e-09 0.000487540956173 2.058500475426637 0.002423184204745077 0.0322898986754 1.74073107312
17 4 124 4 4.338981761623447e-08 4.836775673192209e-14 0.000451590047993 2.058500475426637 0.002423184204745077 0.0322898986754 1.74073107312
8 28 11 118 8.41874382116825e-06 1.8537327401264432e-09 0.000459744558834 2.0561272981120813 0.0025596603990374334 0.0304523415515 1.64299825693
17 5 124 5 4.9159447178267815e-08 6.991987629113923e-14 0.000508569998424 2.0561272981120813 0.0025596603990374334 0.0304523415515 1.64299825693
17 6 124 6 6.269327609626887e-08 1.37900296324325e-13 0.00061671901047 2.0563593171278347 0.002092326167770331 0.0419719483007 1.71181593086
16 19 95 36 1.2570344968602272e-06 4.068916262313892e-11 0.000452635305683 2.058334934909662 0.0023648952742041374 0.0642432187534 1.71245300161
17 7 124 7 7.844399578756417e-08 2.4742974744786346e-13 0.00070680003558 2.058334934909662 0.0023648952742041374 0.0642432187534 1.71245300161
17 8 124 8 9.386483955252737e-08 3.422772038509784e-13 0.000682867049983 2.0579869289031314 0.002423619757651707 0.0772270131525 1.72359414442
9 28 15 118 8.662600484623828e-06 1.9754511003960447e-09 0.000462736523285 2.0572130347653497 0.0027190679124284856 0.084155682106 1.77399221273
13 26 42 91 6.629330378049013e-06 1.2403773264410586e-09 0.00049611066037 2.0572130347653497 0.0027190679124284856 0.084155682106 1.77399221273
15 23 73 61 3.7760683946001047e-06 4.116923351874736e-10 0.000507524654058 2.052429667460154 0.0027635173621050058 0.0748549957414 1.81169563164
17 9 124 10 1.3078104934787487e-07 7.024323261555958e-13 0.00072190312296 2.052429667460154 0.0027635173621050058 0.0748549957414 1.81169563164
0 29 0 135 9.97654293356559e-06 2.4964413956488167e-09 0.000440884966084 2.0474982565395363 0.0024957439463779707 0.0658308339806 1.86056699085
14 25 56 79 5.634279462257739e-06 9.217219413229364e-10 0.000510372450425 2.0474982565395363 0.0024957439463779707 0.0658308339806 1.86056699085
17 10 124 11 1.485082068874284e-07 7.105071243333608e-13 0.00056628048387 2.0474982565395363 0.0024957439463779707 0.0658308339806 1.86056699085
1 29 1 135 1.0098252110398124e-05 2.5578353847016855e-09 0.000440904203476 2.043946002470039 0.0025596031093426674 0.0546029885207 1.83372569216
12 27 33 103 7.796556768680123e-06 1.688859209864234e-09 0.000488373198116 2.043946002470039 0.0025596031093426674 0.0546029885207 1.83372569216
16 20 95 41 1.6134651532268797e-06 6.794193971689668e-11 0.000458757130443 2.043946002470039 0.0025596031093426674 0.0546029885207 1.83372569216
17 11 124 12 1.8013564226574567e-07 9.925819098692679e-13 0.00053768895731 2.043946002470039 0.0025596031093426674 0.0546029885207 1.83372569216
2 29 2 135 1.0196383349786294e-05 2.6221599775565526e-09 0.000443333899013 2.039781785001263 0.002784203535937557 0.0412818671528 1.90524539356
10 28 19 118 9.032603704031108e-06 2.1983708069368524e-09 0.000473629889361 2.039781785001263 0.002784203535937557 0.0412818671528 1.90524539356
3 29 3 135 1.0327711706308643e-05 2.712709986115507e-09 0.000447053212249 2.034884537553278 0.0030753365917153275 0.0314251328927 1.99710756939
17 12 124 14 2.321593458380388e-07 1.4626998658275272e-12 0.000477031376019 2.034884537553278 0.0030753365917153275 0.0314251328927 1.99710756939
4 29 4 135 1.0423615774918321e-05 2.7648972115209655e-09 0.000447307590397 2.0320150873328635 0.0029425688117985516 0.0361375607925 2.02913745158
5 29 5 135 1.0544107969295193e-05 2.8423571078751734e-09 0.000449389600904 2.030516049210691 0.0031798272148524376 0.0384004012788 2.10327080036
17 13 124 16 2.86012019992751e-07 1.9984294396531532e-12 0.000429422024003 2.030516049210691 0.0031798272148524376 0.0384004012788 2.10327080036
6 29 7 135 1.079238740670853e-05 3.039571391086426e-09 0.000458713330757 2.025447803141431 0.0035290187986296573 0.0372017309465 2.14317341129
16 21 95 47 2.0945126124107216e-06 1.1442905586655242e-10 0.000458494807027 2.025447803141431 0.0035290187986296573 0.0372017309465 2.14317341129
17 14 124 18 3.4872240273303284e-07 3.062347464581365e-12 0.000442648335268 2.025447803141431 0.0035290187986296573 0.0372017309465 2.14317341129
11 28 25 118 9.576959984195377e-06 2.5219661819893256e-09 0.000483334704209 2.0255271717153733 0.0037886312147978884 0.0525529079844 2.16703484272
15 24 73 70 4.858468309138213e-06 6.780348190073027e-10 0.000504913885661 2.0255271717153733 0.0037886312147978884 0.0525529079844 2.16703484272
7 29 9 135 1.0860478830289137e-05 3.0740681017553655e-09 0.000458120371178 2.021793490842654 0.002929911856131895 0.0385269720999 2.18275614801
13 27 42 103 8.290089951489305e-06 1.9143396905101983e-09 0.000489626127057 2.0204444828777404 0.003206592300256439 0.0332975194806 2.12976650474
17 15 124 21 4.245140723394209e-07 4.324031817445979e-12 0.000421763278445 2.0204444828777404 0.003206592300256439 0.0332975194806 2.12976650474
8 29 11 135 1.0920083357845903e-05 3.1111494944696865e-09 0.000458598932137 2.0166742439660643 0.0031067289740027704 0.030289515017 2.22533198061
14 26 56 91 7.1353323191312276e-06 1.4701682888718945e-09 0.000507577903797 2.0188664102468055 0.004093855271335656 0.0704457950342 2.23224426477
16 22 95 53 2.427254242393134e-06 1.535540083746592e-10 0.000458136281302 2.0156359689153907 0.003669961080131401 0.0500191171346 2.3159339084
17 16 124 24 5.063189310663178e-07 6.104051505350574e-12 0.000418537064672 2.0156359689153907 0.003669961080131401 0.0500191171346 2.3159339084
9 29 15 135 1.1082451890621997e-05 3.274767065629063e-09 0.000468676060644 2.019571486322399 0.0036411792647736974 0.100600877586 2.33113520595
12 28 33 118 9.599347879252534e-06 2.5368332806566775e-09 0.000483918840947 2.01390486761104 0.003068857548639947 0.0694978684714 2.27516837311
17 17 124 27 5.687790033422352e-07 7.1331954135749185e-12 0.000387579748076 2.01390486761104 0.003068857548639947 0.0694978684714 2.27516837311
15 25 73 79 5.476430303239762e-06 8.275474000054654e-10 0.000485022420853 2.0099672715312544 0.003542988168954153 0.0462971411692 2.29577491779
0 30 0 154 1.2284352476371834e-05 3.729792784050265e-09 0.000434454432255 2.0053085495549747 0.003453242011625335 0.0365244327219 2.2891450925
10 29 19 135 1.0956219951222124e-05 3.1551557226766204e-09 0.000462022770778 2.0053085495549747 0.003453242011625335 0.0365244327219 2.2891450925
1 30 1 154 1.2456511894530328e-05 3.8651938519076364e-09 0.000437867238464 2.0042271397647884 0.0035085765816571524 0.0402440037362 2.26153112757
17 18 124 31 6.948667156191154e-07 1.0509666863369637e-11 0.000382604432937 2.0042271397647884 0.0035085765816571524 0.0402440037362 2.26153112757
2 30 2 154 1.2530362247708831e-05 3.9225198735844344e-09 0.000439138956908 2.004162738707336 0.003612736974786479 0.0490868379297 2.31650766466
16 23 95 61 2.8820286904555976e-06 2.0477961943711233e-10 0.000433365363929 2.004162738707336 0.003612736974786479 0.0490868379297 2.31650766466
3 30 3 154 1.2574605501427452e-05 3.96397554833877e-09 0.000440662704122 2.00343713763884 0.0035267605202253804 0.045326884094 2.31306725202
4 30 4 154 1.2633406686453002e-05 3.999698932275545e-09 0.000440504566134 2.002448564613052 0.0039414122975269805 0.045112128115 2.46228579116
5 30 5 154 1.2716200740689486e-05 4.052220434357099e-09 0.000440496414929 1.9999932106524627 0.003585407433926324 0.0440241510749 2.35281701837
14 27 56 103 8.124589004625647e-06 1.819125889401124e-09 0.000484422179687 1.9999932106524627 0.003585407433926324 0.0440241510749 2.35281701837
11 29 25 135 1.1217921324829646e-05 3.3101720729963913e-09 0.000462370222469 1.999202398895528 0.003928814872618869 0.0541780573421 2.39627421024
13 28 42 118 9.70561123742139e-06 2.547973848431875e-09 0.000475459193688 1.999202398895528 0.003928814872618869 0.0541780573421 2.39627421024
